Name #1,Name #2,Event,Location,Stadt,Type,Year,Channel,Uploaded,URL,Views,ID,hidden
Craze,Lug Serious,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-26,https://www.youtube.com/watch?v=d35ARcB-cRI,18136,d35ARcB-cRI,Dortmund
Joseph Steinschleuder,Vinci,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-23,https://www.youtube.com/watch?v=M36xibQ16Pw,119903,M36xibQ16Pw,Dortmund
Mr. Whyte,Bruda Tuck,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-23,https://www.youtube.com/watch?v=dB_h2U7U56Y,10877,dB_h2U7U56Y,Dortmund
Django,Ryko-J,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-21,https://www.youtube.com/watch?v=L4-rMBVV-zE,22295,L4-rMBVV-zE,Dortmund
T-Way,N'antinein,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-16,https://www.youtube.com/watch?v=Gu-rZ_etxcA,30090,Gu-rZ_etxcA,Dortmund
Wandelbarz,Tao,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-14,https://www.youtube.com/watch?v=_cnUi80QTEA,20100,_cnUi80QTEA,Dortmund
Henker,Highdemann,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-12,https://www.youtube.com/watch?v=KjXgHLwZ2Pg,21139,KjXgHLwZ2Pg,Dortmund
Lyrico,Henrey,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-09,https://www.youtube.com/watch?v=DYsdE49UH84,49540,DYsdE49UH84,Dortmund
Olio,Indoor Stan,,Naumanns,Leipzig,On Beat,2018,DLTLLY,2018-12-07,https://www.youtube.com/watch?v=KJBUkAShgN0,18894,KJBUkAShgN0,Leipzig
A-Ron,Chinooka,,Alter Weinkeller,Dortmund,Accapella,2018,DLTLLY,2018-12-05,https://www.youtube.com/watch?v=nzLpekudhsA,12270,nzLpekudhsA,Dortmund
Cris Kotzen,Mighty Mo,,,München,Accapella,2018,DLTLLY,2018-12-02,https://www.youtube.com/watch?v=WoRse1CULWQ,393602,WoRse1CULWQ,München BDAY # 5
SnakeHeadRhyme,RenetiXX,,Naumanns,Leipzig,Accapella,2018,DLTLLY,2018-11-30,https://www.youtube.com/watch?v=b-nM1nsvYGo,22255,b-nM1nsvYGo,Leipzig
Leonidas,Zeuge,,Alter Weinkeller,Dortmund,Accapella,2018,DLTLLY,2018-11-28,https://www.youtube.com/watch?v=doMfLOBrGH0,17119,doMfLOBrGH0,Dortmund
Yarambo,Bong Teggy,,,,Accapella,2018,DLTLLY,2018-11-25,https://www.youtube.com/watch?v=X41Ie96tRCQ,241789,X41Ie96tRCQ,B.Day#5
Der Stockinger,Skilla199,,Naumanns,Leipzig,On Beat,2018,DLTLLY,2018-11-23,https://www.youtube.com/watch?v=yun-riliTHU,28777,yun-riliTHU,Leipzig
Pilz,Davie Jones,,,,Accapella,2018,DLTLLY,2018-11-18,https://www.youtube.com/watch?v=lk2jv_AamfU,162462,lk2jv_AamfU,B.Day#5
Ringelnatz + DNA,Verz + Andi B. D&DL#0125 (Halle,Move 'n' Culture Festival,,Halle,Accapella,2018,DUDL,2018-11-14,https://www.youtube.com/watch?v=wTM1FhA1mww,9810,wTM1FhA1mww,Move &#39;n&#39; Culture Festival-CoEvent
Kid Soldier,DXXDSTXCK,,Naumanns,Leipzig,Accapella,2018,DLTLLY,2018-11-12,https://www.youtube.com/watch?v=oIxlJcgrYdw,54167,oIxlJcgrYdw,Leipzig
Ano-nym,Pueblo Escobar,,Naumanns,Leipzig,On Beat,2018,DLTLLY,2018-11-09,https://www.youtube.com/watch?v=1w7pZ_Bbd9k,76425,1w7pZ_Bbd9k,Leipzig
Mikesh,Papi Schlauch,,,,Accapella,2018,DLTLLY,2018-11-04,https://www.youtube.com/watch?v=YkKG0MkHNXs,285307,YkKG0MkHNXs,BDay #5
Plural,T-Jey,,Naumanns,Leipzig,Accapella,2018,DLTLLY,2018-11-02,https://www.youtube.com/watch?v=SnFk4SUScd4,16637,SnFk4SUScd4,Leipzig
Gregg,Audienzz D&DL#0126 (Halle,Move 'n' Culture Festival,,Halle,Accapella,2018,DUDL,2018-10-31,https://www.youtube.com/watch?v=USUTGcYZFdk,3581,USUTGcYZFdk,Move &#39;n&#39; Culture Festival-CoEvent
Robscure,Vyrus,,,,Accapella,2018,DLTLLY,2018-10-28,https://www.youtube.com/watch?v=Zn-y-VSA3u0,91504,Zn-y-VSA3u0,B.Day#5
Mave,Kato,,,,Accapella,2018,DLTLLY,2018-10-26,https://www.youtube.com/watch?v=FJNKKo_PoJ0,27290,FJNKKo_PoJ0,Freestyle- HipHopKemp
Josen,Dexta D&DL#0123 (Halle,Move 'n' Culture Festival,,Halle,Accapella,2018,DUDL,2018-10-24,https://www.youtube.com/watch?v=gmWKQ2I8wpU,3044,gmWKQ2I8wpU,Move &#39;n&#39; Culture Festival-CoEvent
Kato,Mars B.,,,Frankfurt am Main,Accapella,2018,DLTLLY,2018-10-21,https://www.youtube.com/watch?v=7wCrQqYeOqQ,187983,7wCrQqYeOqQ,FFM
Fabelouis,RenetiXX,,,Frankfurt am Main,Accapella,2018,DLTLLY,2018-10-19,https://www.youtube.com/watch?v=GD7sRHxZKB8,18562,GD7sRHxZKB8,FFM
Virus,IZL D&DL#0128 (Halle,Move 'n' Culture Festival,,Halle,Accapella,2018,DUDL,2018-10-18,https://www.youtube.com/watch?v=Vr9WJVfLnwU,3046,Vr9WJVfLnwU,Move &#39;n&#39; Culture Festival-CoEvent
Ano-nym,Wolff,,,,Accapella,2018,DLTLLY,2018-10-14,https://www.youtube.com/watch?v=ShO3UZLEDc0,140404,ShO3UZLEDc0,NextGeneration Finale FFM
Pueblo Escobar,Mave,,,,On Beat,2018,DLTLLY,2018-10-12,https://www.youtube.com/watch?v=fJe8hxIVt70,15378,fJe8hxIVt70,HipHopKemp
SnakeHeadRhyme,Chinooka D&DL#0129 (Halle,Move 'n' Culture Festival,,Halle,Accapella,2018,DUDL,2018-10-10,https://www.youtube.com/watch?v=BuzP2YHdC4w,5967,BuzP2YHdC4w,Move &#39;n&#39; Culture Festival-CoEvent
Joe Pharo,Joseph Steinschleuder,,,Frankfurt am Main,Accapella,2018,DLTLLY,2018-10-07,https://www.youtube.com/watch?v=rSqxELamrxc,62324,rSqxELamrxc,FFM
Cashus K,Barracuda,,,Frankfurt am Main,Accapella,2018,DLTLLY,2018-10-05,https://www.youtube.com/watch?v=Jgma5I9y1VY,20090,Jgma5I9y1VY,FFM
Béla Garbage,Lug Serious D&DL#0124 (Halle,Move 'n' Culture Festival,,Halle,Accapella,2018,DUDL,2018-10-03,https://www.youtube.com/watch?v=Aaiz_iVu6_Q,5036,Aaiz_iVu6_Q,Move &#39;n&#39; Culture Festival-CoEvent
Brian Damage + Karma,Lyrico + Bauda,,,,On Beat,2018,DLTLLY,2018-09-28,https://www.youtube.com/watch?v=FWgPT8F6Ano,55498,FWgPT8F6Ano,HipHopKemp
Tao,Shortworth,,,Frankfurt am Main,Accapella,2018,DLTLLY,2018-09-23,https://www.youtube.com/watch?v=A-iuNHPKkDw,19798,A-iuNHPKkDw,FFM
Pretty Shitty Jiggy,Zeuge D&DL#0122 (Berlin,,,,Accapella,2018,DUDL,2018-09-21,https://www.youtube.com/watch?v=Ptf2GjS1Heg,5741,Ptf2GjS1Heg,-CoEvent
DXXDSTXCK,Bruda Tuck,,,,Accapella,2018,DLTLLY,2018-09-16,https://www.youtube.com/watch?v=eItAIkth52U,21870,eItAIkth52U,NewcomerBattle  D&DL-Co-Event3
Nedal Nib,CLEP,,,,Accapella,2018,DLTLLY,2018-09-15,https://www.youtube.com/watch?v=iVLMjsx6cuw,105281,iVLMjsx6cuw,Studio Version + Extra 4. Runde
Farmer,Splopf,,,,Accapella,2018,DLTLLY,2018-09-14,https://www.youtube.com/watch?v=PoLsM528T2Q,9763,PoLsM528T2Q,NewcomerBattle  D&DL-Co-Event3
Craze,Eddie Tude D&DL#0121 (Berlin,,,,Accapella,2018,DUDL,2018-09-12,https://www.youtube.com/watch?v=pPKq1J_fk5g,8365,pPKq1J_fk5g,-CoEvent
MC Rabiat,Private Max D&DL#0120 (Berlin,,,,Accapella,2018,DUDL,2018-09-05,https://www.youtube.com/watch?v=3_DeFI2Jst0,4588,3_DeFI2Jst0,-CoEvent
Tecey,Kid Soldier,,,,Accapella,2018,DLTLLY,2018-09-02,https://www.youtube.com/watch?v=cgjF2l3C_88,25034,cgjF2l3C_88,NewcomerBattle  D&DL-Co-Event3
A-Ron,Shizu,,,,Accapella,2018,DLTLLY,2018-08-31,https://www.youtube.com/watch?v=Mj-ae6wrEnU,13115,Mj-ae6wrEnU,NewcomerBattle  D&DL-Co-Event3
Clep,Nedal Nib,splash! 21,Splash,Ferropolis,On Beat,2018,DLTLLY,2018-08-26,https://www.youtube.com/watch?v=IYOzBAtlps8,106150,IYOzBAtlps8,Splash21
Yarambo,Clep,,,,Accapella,2018,DLTLLY,2018-08-19,https://www.youtube.com/watch?v=34-uHYmnIr8,222458,34-uHYmnIr8,REMATCH!
N'antinein,Bong Teggy,splash! 21,Splash,Ferropolis,On Beat,2018,DLTLLY,2018-08-11,https://www.youtube.com/watch?v=ZPy3zoBFfqg,56549,ZPy3zoBFfqg,Splash21
Robscure + Karma,Wolff + Joe Pharo,,,,Accapella,2018,DLTLLY,2018-08-05,https://www.youtube.com/watch?v=16dUvQ0Obak,65510,16dUvQ0Obak,Hamburg
J.W. Goethe,DFVK D&DL#0119 (Hamburg,,,,Accapella,2018,DUDL,2018-08-01,https://www.youtube.com/watch?v=XiEaDXbgTOc,4695,XiEaDXbgTOc,2018
MC Geuner,Vinci,,,,Accapella,2018,DLTLLY,2018-07-29,https://www.youtube.com/watch?v=UP1fTaup1-c,44232,UP1fTaup1-c,Hamburg
RenetiXX,Karanova,,,,Accapella,2018,DLTLLY,2018-07-27,https://www.youtube.com/watch?v=XzbKLReHfls,20985,XzbKLReHfls,Hamburg
Indoor Stan,Mikesh,,,,Accapella,2018,DLTLLY,2018-07-22,https://www.youtube.com/watch?v=FuavftTf3sw,102687,FuavftTf3sw,Hamburg
Josen,Kid Soldier D&DL#0118 (Hamburg,,,,Accapella,2018,DUDL,2018-07-18,https://www.youtube.com/watch?v=zO_sCdE_GC4,11756,zO_sCdE_GC4,2018
Cashus K,Aris,,,,Accapella,2018,DLTLLY,2018-07-15,https://www.youtube.com/watch?v=SipsDmDHBOs,18280,SipsDmDHBOs,Hamburg
VT,Bong Teggy,,,,Accapella,2018,DLTLLY,2018-07-08,https://www.youtube.com/watch?v=O4Y60KkxIK0,118443,O4Y60KkxIK0,MAYhem3
Tao,A-Ron D&DL#0117 (Berlin,,,,Accapella,2018,DUDL,2018-07-04,https://www.youtube.com/watch?v=kVXQiE09o5Q,6268,kVXQiE09o5Q,-CoEvent
Davie Jones,Karma,,,,Accapella,2018,DLTLLY,2018-07-01,https://www.youtube.com/watch?v=WjdC1A9Hke0,33048,WjdC1A9Hke0,MAYhem3
O&#39;spella,Rupert69 D&DL#0115 (Berlin,,,,Accapella,2018,DUDL,2018-06-30,https://www.youtube.com/watch?v=thvwa2GA4TY,4030,thvwa2GA4TY,-CoEvent
LBB,Ssynic,,,,Accapella,2018,DLTLLY,2018-06-24,https://www.youtube.com/watch?v=6_bXVyjHLF4,161368,6_bXVyjHLF4,Kato vs Brian Damage
Highdemann,Julo D&DL#0113 (Essen,,,,Accapella,2018,DUDL,2018-06-13,https://www.youtube.com/watch?v=SGZT5qPenuM,7881,SGZT5qPenuM,2018
Sizyphos,Henrey,,,,Accapella,2018,DLTLLY,2018-06-10,https://www.youtube.com/watch?v=ACCMjHqPhYE,57294,ACCMjHqPhYE,MAYhem3
Henker,SeBa D&DL#0112 (Essen,,,,Accapella,2018,DUDL,2018-06-06,https://www.youtube.com/watch?v=EaBkot2Iumk,5940,EaBkot2Iumk,2018
Merlin,BX,,,,Accapella,2018,DLTLLY,2018-06-03,https://www.youtube.com/watch?v=oT4k9OlTdTM,31182,oT4k9OlTdTM,Stuttgart
LBB,MC GEUNER,,,,Accapella,2018,RAM,2018-06-03,https://www.youtube.com/watch?v=9r-_GoSvDAw,1815245,9r-_GoSvDAw,BMCL
MC Lauch,Herr Sören D&DL#0114 (Essen,,,,Accapella,2018,DUDL,2018-06-02,https://www.youtube.com/watch?v=Cyxilq52yW8,8229,Cyxilq52yW8,2018
Pueblo Escobar + Morizz Fizzl,Schalle + Alcantara,,,,On Beat,2018,DLTLLY,2018-06-01,https://www.youtube.com/watch?v=8jwJwsdYaoM,24945,8jwJwsdYaoM,Stuttgart
Paze,Zeuge D&DL#0111 (Essen,,,,Accapella,2018,DUDL,2018-05-30,https://www.youtube.com/watch?v=cMme7MVfzlk,5121,cMme7MVfzlk,2018
Mikesh,Akanoo,,,,Accapella,2018,DLTLLY,2018-05-27,https://www.youtube.com/watch?v=fADGoxfLmoU,89641,fADGoxfLmoU,Stuttgart
Bdad,Nikiz,,,,On Beat,2018,DLTLLY,2018-05-25,https://www.youtube.com/watch?v=X9NqPZCIV64,31493,X9NqPZCIV64,Stuttgart
Vyrus,Mavgic,NRWeekend 2,,,On Beat,2018,DLTLLY,2018-05-20,https://www.youtube.com/watch?v=izMlExusQww,425899,izMlExusQww,NRWeekend #2
Fabelouis,Farmer,,,,Accapella,2018,DLTLLY,2018-05-18,https://www.youtube.com/watch?v=D_bw-AJEGpE,21491,D_bw-AJEGpE,Stuttgart
Malik N.,Hillston D&DL#0108 (Berlin,,,,Accapella,2018,DUDL,2018-05-16,https://www.youtube.com/watch?v=XQVJrBoiwPk,3445,XQVJrBoiwPk,2018
Proton,Robscure,NRWeekend 2,,,Accapella,2018,DLTLLY,2018-05-13,https://www.youtube.com/watch?v=zp-NPxt-Y0w,47479,zp-NPxt-Y0w,NRWeekend2
Change,Tommy2Late,,,,On Beat,2018,DLTLLY,2018-05-13,https://www.youtube.com/watch?v=n-8IV_68dVs,22820,n-8IV_68dVs,Stuttgart
Kyu,Tommen D&DL#0110 (Berlin,,,,Accapella,2018,DUDL,2018-05-12,https://www.youtube.com/watch?v=vcdMwQZNFIA,4002,vcdMwQZNFIA,2018
Kato,Mave,NRWeekend 2,,,Accapella,2018,DLTLLY,2018-05-06,https://www.youtube.com/watch?v=ISMH_t00yWU,80718,ISMH_t00yWU,NRWeekend2
Dyas,SnakeHeadRhyme D&DL#0109 (Berlin,,,,Accapella,2018,DUDL,2018-05-05,https://www.youtube.com/watch?v=DrGC8vf46YE,6135,DrGC8vf46YE,2018
Buddi,VT,NRWeekend 2,,,On Beat,2018,DLTLLY,2018-05-04,https://www.youtube.com/watch?v=MYBbVI9103A,24432,MYBbVI9103A,NRWeekend2
Gusy,Micky Haze D&DL#0107 (Stuttgart,,,,Accapella,2018,DUDL,2018-05-02,https://www.youtube.com/watch?v=04_j-wKwruQ,4634,04_j-wKwruQ,2018
RV,CASHISCLAY,,,,Accapella,2018,RAM,2018-04-29,https://www.youtube.com/watch?v=mNFeSKs8-Zw,90640,mNFeSKs8-Zw,BMCL
Yarambo,Davie Jones,NRWeekend 2,,,Accapella,2018,DLTLLY,2018-04-29,https://www.youtube.com/watch?v=eBbEez8gLpY,317129,eBbEez8gLpY,NRWeekend #2
FARE,Dizzepticon D&DL#0106 (Stuttgart,,,,Accapella,2018,DUDL,2018-04-28,https://www.youtube.com/watch?v=VvM1Iz5Zo6o,5494,VvM1Iz5Zo6o,2018
Tuncmann,Wandelbarz,NRWeekend 2,,,Accapella,2018,DLTLLY,2018-04-27,https://www.youtube.com/watch?v=YvVuLQ-ntwo,33306,YvVuLQ-ntwo,NRWeekend2
Slappy,Tao D&DL#0105 (Stuttgart,,,,Accapella,2018,DUDL,2018-04-25,https://www.youtube.com/watch?v=Y0UEpKbuN04,3701,Y0UEpKbuN04,2018
Wolff,NichtDeinTyp,,,,Accapella,2018,DLTLLY,2018-04-22,https://www.youtube.com/watch?v=DtPnL171Y1U,49595,DtPnL171Y1U,NextGeneration VR 4/4 Stuttgart
ChinookA,Michael Dope D&DL#0104 (Stuttgart,,,,Accapella,2018,DUDL,2018-04-21,https://www.youtube.com/watch?v=H9QpMaRaOuw,4101,H9QpMaRaOuw,2018
Karanova,OE,NRWeekend 2,,,Accapella,2018,DLTLLY,2018-04-20,https://www.youtube.com/watch?v=u8rydX8Eo7A,17182,u8rydX8Eo7A,NRWeekend2
A-Ron,PrettyShittyJiggy D&DL#0103 (Stuttgart,,,,Accapella,2018,DUDL,2018-04-18,https://www.youtube.com/watch?v=k6DLGl60vUE,6357,k6DLGl60vUE,2018
Ano-Nym,RenetiXX,NRWeekend 2,,,Accapella,2018,DLTLLY,2018-04-15,https://www.youtube.com/watch?v=9rVRBR8i80o,65412,9rVRBR8i80o,NextGeneration VR 3/4 NRWeekend2
Jolle,Joseph Steinschleuder,NRWeekend 2,,,Accapella,2018,DLTLLY,2018-04-13,https://www.youtube.com/watch?v=wKdWtqAf10A,72006,wKdWtqAf10A,NextGeneration VR 2/4 NRWeekend2
Duff,T-Way,NRWeekend 2,,,Accapella,2018,DLTLLY,2018-04-08,https://www.youtube.com/watch?v=QA2y20az1C4,25543,QA2y20az1C4,NRWeekend2
Falk,Khacoby,NRWeekend 2,,,Accapella,2018,DLTLLY,2018-04-06,https://www.youtube.com/watch?v=Rt_1IAP9zQc,97954,Rt_1IAP9zQc,ComplimentBattle NRWeekend2
Schleswig-Prollstein,Opti + Rö D&DL#0101 (Berlin,,,,Accapella,2018,DUDL,2018-04-04,https://www.youtube.com/watch?v=s04C_8fOsJA,9325,s04C_8fOsJA,-CoEvent
ViruS + KingPin,Eczo + Heynsch D&DL#0100 (Berlin,,,,Accapella,2018,DUDL,2018-04-02,https://www.youtube.com/watch?v=wImLFbzyPBs,8093,wImLFbzyPBs,-CoEvent
BDAD,VYRUS,,,,Accapella,2018,RAM,2018-04-01,https://www.youtube.com/watch?v=edSol4qguUE,56180,edSol4qguUE,BMCL
Wolff + Joe Pharo,Ilhan + TableddnTimmy,,,,Accapella,2018,DLTLLY,2018-04-01,https://www.youtube.com/watch?v=PfLQiBTvd-4,55106,PfLQiBTvd-4,D&DL CoEvent 1
Wolle der Grobe,Jakzta,,,,Accapella,2018,DLTLLY,2018-03-30,https://www.youtube.com/watch?v=yZOihBj5VYk,14444,yZOihBj5VYk,NextGeneration VR 1/4 D&DL CoEvent 1
CPE,AKANOO,,,,Accapella,2018,RAM,2018-03-25,https://www.youtube.com/watch?v=bGSiQtKl7zc,35171,bGSiQtKl7zc,BMCL
Galv,Schote,,,,On Beat,2018,DLTLLY,2018-03-25,https://www.youtube.com/watch?v=WDxHLb71RF0,138671,WDxHLb71RF0,Tapefabrik
Notyzze,LUX,,,,On Beat,2018,DLTLLY,2018-03-21,https://www.youtube.com/watch?v=869cf3bg49k,55623,869cf3bg49k,Tapefabrik
Davie Jones,Vyrus,,,Kassel,Accapella,2018,DLTLLY,2018-03-19,https://www.youtube.com/watch?v=Absp5IK_V9k,115922,Absp5IK_V9k,Kassel
VT,Mars B.,,,Kassel,Accapella,2018,DLTLLY,2018-03-18,https://www.youtube.com/watch?v=pkrXAzvIRl0,65466,pkrXAzvIRl0,Kassel
Olio,Kato,,,Kassel,Accapella,2018,DLTLLY,2018-03-03,https://www.youtube.com/watch?v=pwzr2W-YntY,83861,pwzr2W-YntY,Kassel
TRIPLEBEAT,FOURSEVEN,,,,Accapella,2018,RAM,2018-02-25,https://www.youtube.com/watch?v=ViFTDD0HHEk,481088,ViFTDD0HHEk,BMCL
Bauda,Seby Tone,,,Kassel,Accapella,2018,DLTLLY,2018-02-25,https://www.youtube.com/watch?v=fAou_OoLduY,24596,fAou_OoLduY,Kassel
TOMMY2LATE,CASHUS K,,,,Accapella,2018,RAM,2018-02-25,https://www.youtube.com/watch?v=5jIGrJnIlrs,35226,5jIGrJnIlrs,BMCL
Krom,Wolff,,,Kassel,Accapella,2018,DLTLLY,2018-02-18,https://www.youtube.com/watch?v=fE0SEINZpDg,71896,fE0SEINZpDg,Kassel
Schalle,Joe Pharo,,,Kassel,Accapella,2018,DLTLLY,2018-02-11,https://www.youtube.com/watch?v=OU423DQtcD4,29762,OU423DQtcD4,Kassel
JollyJay,Brian Damage,DISSember 2,Backstage,München,Accapella,2017,DLTLLY,2018-02-04,https://www.youtube.com/watch?v=jK6Kcpse9o0,210707,jK6Kcpse9o0,Bilingual Battle DISSember2
TableddnTimmy,Joseph Steinschleuder D&DL#0099 (Berlin,,,,Accapella,2017,DUDL,2018-01-31,https://www.youtube.com/watch?v=7XEQc4Uixvg,41348,7XEQc4Uixvg,2017
KROM,SEVA,,,,Accapella,2018,RAM,2018-01-29,https://www.youtube.com/watch?v=FwNISDJyry4,59055,FwNISDJyry4,BMCL
CLEP,Robscure,DISSember 2,Backstage,München,Accapella,2017,DLTLLY,2018-01-28,https://www.youtube.com/watch?v=0lS6QaFGybw,135474,0lS6QaFGybw,DISSember2
DEZ,Noone D&DL#0098 (Berlin,,,,Accapella,2017,DUDL,2018-01-24,https://www.youtube.com/watch?v=0tkSP6s8_uM,4735,0tkSP6s8_uM,2017
Karma,Mars B.,DISSember 2,Backstage,München,Accapella,2017,DLTLLY,2018-01-21,https://www.youtube.com/watch?v=2d1RlPosOF0,58693,2d1RlPosOF0,DISSember2
Splopf,Shizu D&DL#0097 (Berlin,,,,Accapella,2017,DUDL,2018-01-17,https://www.youtube.com/watch?v=C4xri1oyMvQ,4618,C4xri1oyMvQ,2017
T-Way,VT,DISSember 2,Backstage,München,Accapella,2017,DLTLLY,2018-01-14,https://www.youtube.com/watch?v=NKFsOpcgMpo,28348,NKFsOpcgMpo,DISSember2
Julo,SinTony D&DL#0096 (Berlin,,,,Accapella,2017,DUDL,2018-01-10,https://www.youtube.com/watch?v=9TPjSYw4jbI,5020,9TPjSYw4jbI,2017
Jack Dragon,Hansen,DISSember 2,Backstage,München,Accapella,2017,DLTLLY,2018-01-07,https://www.youtube.com/watch?v=lJ6whp-ADwU,38437,lJ6whp-ADwU,DISSember2
Louis Beton,Hörsturz,,,Leipzig,Accapella,2017,DLTLLY,2018-01-04,https://www.youtube.com/watch?v=0_CFEJmm4i8,13772,0_CFEJmm4i8,Leipzig
ShaoLum,Joe-L (Sport-Bars),,,,Accapella,2018,SPOX,2018-01-02,https://www.youtube.com/watch?v=y7s-nFdjpQg,34895,y7s-nFdjpQg,could not identify event
DAVIE JONES,TOBI NICE,,,,Accapella,2018,RAM,2018-01-01,https://www.youtube.com/watch?v=C6G6zvJ-6ho,76121,C6G6zvJ-6ho,BMCL
Cris Kotzen,Schote,,,Leipzig,On Beat,2017,DLTLLY,2017-12-31,https://www.youtube.com/watch?v=xxMx2BO8sww,147922,xxMx2BO8sww,Leipzig
Wandelbarz,Mikesh,,,Leipzig,Accapella,2017,DLTLLY,2017-12-24,https://www.youtube.com/watch?v=BVIWJYptGjk,73589,BVIWJYptGjk,Leipzig
Sizyphos,Ilhan,,,Leipzig,Accapella,2017,DLTLLY,2017-12-17,https://www.youtube.com/watch?v=LqO0Og4pNHQ,56240,LqO0Og4pNHQ,Leipzig
Wolff,IZL D&DL#0095 (Erfurt,,,,Accapella,2017,DUDL,2017-12-16,https://www.youtube.com/watch?v=Q92uBy-sybk,15859,Q92uBy-sybk,2017
FU!,Terra Pete,,,Leipzig,On Beat,2017,DLTLLY,2017-12-14,https://www.youtube.com/watch?v=xeyQgA45-nQ,21011,xeyQgA45-nQ,Leipzig
MC Maik,Akanoo,,,Leipzig,Accapella,2017,DLTLLY,2017-12-10,https://www.youtube.com/watch?v=dofZoRLuze0,18333,dofZoRLuze0,Leipzig
Leonidas,MC Geuner D&DL#0093 (Erfurt,,,,Accapella,2017,DUDL,2017-12-09,https://www.youtube.com/watch?v=i0cry-GK_n4,10045,i0cry-GK_n4,2017
Jotti (Schalke 04),Mave (Chemnitzer FC),,,,Accapella,2017,SPOX,2017-12-08,https://www.youtube.com/watch?v=AFityNagM_k,69789,AFityNagM_k,could not identify event
Papi Schlauch,JerMC,,,,Accapella,2017,DLTLLY,2017-12-03,https://www.youtube.com/watch?v=vdpnmXQ8IwQ,115526,vdpnmXQ8IwQ,Wien
SnakeHeadRhyme,KingPin D&DL#0092 (Erfurt,,,,Accapella,2017,DUDL,2017-12-02,https://www.youtube.com/watch?v=8Zlalomq-GE,7399,8Zlalomq-GE,2017
Bong Teggy (Fußball),Lyrico (Eishockey),,,,Accapella,2017,SPOX,2017-12-01,https://www.youtube.com/watch?v=3ndLIgcKMk8,141804,3ndLIgcKMk8,could not identify event
DEZ,Eczo D&DL#0094 (Erfurt,,,,Accapella,2017,DUDL,2017-11-29,https://www.youtube.com/watch?v=Qgqkd6Tz7fA,3867,Qgqkd6Tz7fA,2017
YARAMBO + T-WAY,CASHISCLAY + TWIZZY,,,,Accapella,2017,RAM,2017-11-26,https://www.youtube.com/watch?v=WDjqjWRXKEc,113680,WDjqjWRXKEc,BMCL
Noone,Teach D&DL#0090 (Berlin,,,,Accapella,2017,DUDL,2017-11-25,https://www.youtube.com/watch?v=_91WwhMuHRY,5265,_91WwhMuHRY,2017
Demo MC,Hopeless MC D&DL#0091 (Berlin,,,,Accapella,2017,DUDL,2017-11-22,https://www.youtube.com/watch?v=XtcGuHUZ6TQ,2916,XtcGuHUZ6TQ,2017
DemoLux,Krom,,,,Accapella,2017,DLTLLY,2017-11-19,https://www.youtube.com/watch?v=zfb4pehw3J8,23291,zfb4pehw3J8,Wien
Borussia Dortmund,FC Bayern München,,,,Accapella,2017,SPOX,2017-11-18,https://www.youtube.com/watch?v=Z-7dBXCQysI,259942,Z-7dBXCQysI,could not identify event
Joe Pharo,Part-Tron D&DL#0084 (Hannover,,,,Accapella,2017,DUDL,2017-11-18,https://www.youtube.com/watch?v=n0cCt2WhEZA,8043,n0cCt2WhEZA,2017
Sirius Crack,Fate1,,,,Accapella,2017,DLTLLY,2017-11-16,https://www.youtube.com/watch?v=_7Dryn55kTw,14969,_7Dryn55kTw,Wien
MC Lauch,Gusy D&DL#0089 (Berlin,,,,Accapella,2017,DUDL,2017-11-15,https://www.youtube.com/watch?v=FLkRkegMFuI,4054,FLkRkegMFuI,2017
ADHS-Andy,Shadow D&DL#0082 (Hannover,,,,Accapella,2017,DUDL,2017-11-13,https://www.youtube.com/watch?v=iH078cExL8k,16521,iH078cExL8k,2017
Proton,Tobi Nice,,,,On Beat,2017,DLTLLY,2017-11-12,https://www.youtube.com/watch?v=EFgSOM4IYPU,50833,EFgSOM4IYPU,s B.Day#4
Rupert69,Pueblo Escobar D&DL#0088 (Berlin,,,,Accapella,2017,DUDL,2017-11-11,https://www.youtube.com/watch?v=Bj_YDfyUkUI,4668,Bj_YDfyUkUI,2017
Ano-nym,Wolle der Grobe D&DL#0086 (Hannover,,,,Accapella,2017,DUDL,2017-11-08,https://www.youtube.com/watch?v=5UF2c4lBEF4,17282,5UF2c4lBEF4,2017
Lyrico,Nedal Nib,,,,Accapella,2017,DLTLLY,2017-11-05,https://www.youtube.com/watch?v=zfEr6wUONDs,213909,zfEr6wUONDs,2nd TITLE-MATCH B.Day#4
RenetiXX,Aris D&DL#0085 (Hannover,,,,Accapella,2017,DUDL,2017-11-04,https://www.youtube.com/watch?v=ESbgxv4rwsU,7835,ESbgxv4rwsU,2017
Spike,Akanoo,,,,Accapella,2017,DLTLLY,2017-11-02,https://www.youtube.com/watch?v=BYnvhhpJQgU,15312,BYnvhhpJQgU,s Wien
Splopf,Mango D&DL#0083 ( Hannover,,,,Accapella,2017,DUDL,2017-11-01,https://www.youtube.com/watch?v=3GL_5yyuvdU,3677,3GL_5yyuvdU,2017
